number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.001589825119236884,0.0,0.0,0.0,49
0.12082670906200318,1.0,0.6931506849315069,0.0,38
0.006359300476947536,0.0,0.0,0.5,100
0.011128775834658189,0.0,0.04657534246575343,0.5,250
0.0,0.0,0.0,0.5,179
0.001589825119236884,0.5,0.0,0.0,89
0.020667726550079493,0.0,0.9506849315068493,0.0,47
0.001589825119236884,0.0,0.0,0.0,80
0.12877583465818762,0.5,0.07397260273972603,0.5,350
0.014308426073131956,0.0,0.0,0.0,80
0.012718600953895072,0.0,0.0,0.5,359
0.006359300476947536,0.5,0.0,0.0,75
0.0,0.0,0.0,0.5,200
0.01907790143084261,0.0,0.0,0.5,150
0.0,0.0,0.0,0.5,275
0.0,0.0,0.0,0.0,65
0.007949125596184421,0.0,0.0,0.5,99
0.041335453100158986,0.0,0.0,0.5,100
0.001589825119236884,0.0,0.043835616438356165,0.0,40
0.028616852146263912,0.5,0.936986301369863,1.0,26
0.0,0.0,0.9945205479452055,0.0,150
0.07154213036565978,0.0,0.4931506849315069,0.5,189
0.007949125596184421,0.0,0.0,0.5,100
0.06041335453100159,0.0,0.12602739726027398,0.0,110
0.012718600953895072,0.0,0.08493150684931507,0.0,79
0.0,0.5,0.0,0.0,60
0.05087440381558029,0.0,0.136986301369863,0.0,35
0.06836248012718601,0.0,0.6109589041095891,0.5,325
0.014308426073131956,0.0,0.24383561643835616,0.5,112
0.015898251192368842,0.0,0.3424657534246575,0.0,50
0.001589825119236884,0.0,0.2410958904109589,0.0,299
0.001589825119236884,0.0,0.0,0.0,30
0.004769475357710652,0.0,0.09315068493150686,0.5,150
0.028616852146263912,0.0,0.0,0.5,185
0.12718600953895073,0.0,0.5808219178082192,0.5,399
0.0,0.5,0.1315068493150685,0.0,47
0.0,0.0,0.0,0.5,120
0.004769475357710652,0.0,0.0,0.0,50
0.030206677265500796,0.5,0.8465753424657534,0.5,150
0.001589825119236884,0.0,0.0,0.5,255
0.001589825119236884,1.0,0.9315068493150686,0.5,170
0.025437201907790145,0.5,0.9972602739726028,0.0,200
0.001589825119236884,0.0,0.24383561643835616,1.0,70
0.025437201907790145,0.0,0.0,0.5,195
0.020667726550079493,0.0,0.024657534246575342,0.5,120
0.004769475357710652,0.0,0.0,0.0,90
0.0,0.0,0.0,0.0,80
0.16534181240063595,0.0,0.8684931506849315,0.0,111
0.0397456279809221,0.5,0.9726027397260274,0.5,259
0.0,0.0,0.043835616438356165,0.0,42
0.012718600953895072,0.0,0.9835616438356164,0.5,100
0.0,0.0,0.0,0.5,300
0.02384737678855326,0.0,0.0,0.5,125
0.003179650238473768,0.0,0.0,0.5,95
0.003179650238473768,0.0,0.0,0.0,49
0.004769475357710652,0.0,0.0,0.5,170
0.012718600953895072,0.0,0.6931506849315069,0.5,250
0.07790143084260732,0.0,0.0,0.5,150
0.006359300476947536,0.0,0.1315068493150685,0.5,125
0.004769475357710652,0.0,0.0,0.0,95
0.004769475357710652,0.0,0.0,0.5,100
0.12877583465818762,1.0,0.25205479452054796,0.0,34
0.0,0.0,0.7397260273972602,0.5,290
0.0,0.0,0.0,0.0,45
0.10015898251192369,0.5,0.9424657534246575,0.5,168
0.411764705882353,0.0,0.005479452054794521,0.0,79
0.16693163751987283,0.5,0.0,0.5,89
0.017488076311605726,0.5,0.0,0.5,125
0.004769475357710652,1.0,0.1917808219178082,0.5,180
0.004769475357710652,0.0,0.4328767123287671,0.5,525
0.041335453100158986,0.0,0.4383561643835616,0.0,35
0.007949125596184421,0.0,0.0,0.5,70
0.014308426073131956,0.0,0.0,0.0,68
0.0,0.0,0.0,0.0,100
0.041335453100158986,0.0,0.3972602739726027,0.5,190
0.025437201907790145,0.0,0.0,0.5,110
0.1796502384737679,0.0,0.030136986301369864,0.5,270
0.08108108108108109,0.5,0.6356164383561644,0.5,120
0.07472178060413355,0.0,0.0136986301369863,0.5,140
0.0,0.0,0.0,0.5,100
0.030206677265500796,0.0,0.18356164383561643,0.0,45
0.1987281399046105,0.5,0.4849315068493151,0.0,120
0.009538950715421305,0.0,0.0,0.0,70
0.01907790143084261,0.0,0.0,0.5,86
0.031796502384737683,0.5,0.07397260273972603,0.5,110
0.009538950715421305,0.0,1.0,0.0,175
0.025437201907790145,0.0,0.019178082191780823,0.5,315
0.031796502384737683,0.0,0.07945205479452055,0.0,75
0.030206677265500796,0.0,0.1863013698630137,0.5,394
0.004769475357710652,0.5,0.0,0.0,60
0.08744038155802862,0.0,0.3643835616438356,0.5,145
0.004769475357710652,0.5,0.0,0.0,115
0.003179650238473768,0.0,0.38904109589041097,0.5,210
0.0,0.0,0.0,0.0,78
0.0,1.0,0.6821917808219178,0.0,115
0.0794912559618442,0.0,0.263013698630137,0.5,100
0.001589825119236884,0.0,0.0,0.0,90
0.0,0.0,1.0,0.0,500
0.006359300476947536,0.0,0.0,0.5,85
0.001589825119236884,0.5,0.0,0.0,100
0.004769475357710652,0.5,0.0,0.0,70
0.041335453100158986,0.0,0.736986301369863,0.5,105
0.011128775834658189,0.0,0.0,0.5,189
0.011128775834658189,0.0,0.16986301369863013,0.5,380
0.05246422893481718,0.5,0.10410958904109589,0.0,250
0.0397456279809221,0.0,0.4657534246575343,0.0,75
0.10492845786963435,0.5,0.1506849315068493,0.5,150
0.02702702702702703,0.0,0.0,0.5,134
0.24483306836248014,0.5,0.0,0.5,75
0.004769475357710652,0.0,0.0,0.0,75
0.001589825119236884,0.5,0.1589041095890411,0.5,245
0.007949125596184421,0.0,0.0,0.0,69
0.13036565977742448,0.0,0.7780821917808219,0.5,107
0.014308426073131956,0.0,0.0,0.0,58
0.011128775834658189,0.5,0.9561643835616438,0.0,34
0.007949125596184421,0.0,0.1780821917808219,0.0,75
0.004769475357710652,0.0,0.0,0.5,220
0.0,0.0,0.9671232876712329,0.5,550
0.009538950715421305,0.0,0.31232876712328766,0.5,250
0.0,0.0,0.0,0.0,125
0.009538950715421305,0.0,0.3726027397260274,0.5,438
0.003179650238473768,1.0,0.11232876712328767,0.0,59
0.012718600953895072,0.0,0.0,0.5,185
0.0,0.0,0.0,0.0,75
0.007949125596184421,0.0,0.0,0.0,70
0.12082670906200318,0.0,0.8356164383561644,0.5,153
0.003179650238473768,0.0,0.0,0.0,50
0.0794912559618442,1.0,0.6410958904109589,0.0,130
0.004769475357710652,0.0,0.0,0.0,75
0.007949125596184421,0.0,0.6328767123287671,0.5,130
0.003179650238473768,0.5,0.0,0.5,290
0.004769475357710652,0.0,0.005479452054794521,0.5,100
0.001589825119236884,0.5,0.0,1.0,60
0.022257551669316377,0.0,0.8164383561643835,0.5,120
0.0492845786963434,0.0,0.18904109589041096,0.0,169
0.001589825119236884,0.0,0.0,0.5,200
0.025437201907790145,0.5,0.09315068493150686,0.5,115
0.020667726550079493,0.5,0.8273972602739726,0.0,65
0.0,0.0,0.0,0.0,75
0.006359300476947536,0.0,0.0,0.0,55
0.006359300476947536,0.0,0.052054794520547946,0.5,105
0.012718600953895072,0.0,0.0,0.0,67
0.12082670906200318,0.0,0.6410958904109589,0.0,60
0.028616852146263912,0.0,0.7671232876712328,0.0,69
0.0,0.0,0.0,0.5,68
0.0,0.0,0.0,0.0,200
0.04769475357710652,1.0,0.4931506849315069,0.0,75
0.003179650238473768,0.0,0.4273972602739726,0.5,299
0.06359300476947537,0.0,0.0,0.5,125
0.05246422893481718,0.0,0.4931506849315069,0.0,131
0.007949125596184421,0.0,0.14794520547945206,0.5,350
0.25755166931637524,0.5,0.6821917808219178,0.5,80
0.001589825119236884,0.0,0.0,0.0,88
0.25437201907790147,0.0,0.873972602739726,0.0,80
0.0,0.0,1.0,0.0,70
0.0,1.0,0.4465753424657534,0.5,80
0.020667726550079493,0.5,0.0136986301369863,0.0,50
0.006359300476947536,0.0,0.0,0.5,250
0.151033386327504,0.0,0.23835616438356164,0.5,180
0.001589825119236884,0.0,0.0,0.5,200
0.06677265500794913,1.0,0.1726027397260274,0.0,81
0.003179650238473768,0.0,0.0,0.0,80
0.003179650238473768,0.0,0.0,0.0,43
0.3688394276629571,0.0,0.715068493150685,0.5,196
0.0,1.0,0.2,0.0,50
0.004769475357710652,0.0,0.0,0.0,80
0.007949125596184421,0.0,0.1506849315068493,0.0,120
0.35612082670906203,0.5,0.9753424657534246,0.0,55
0.08426073131955486,0.5,1.0,0.0,60
0.001589825119236884,0.0,0.0,0.0,35
0.02384737678855326,0.0,0.0,0.5,175
0.0,0.0,0.0,0.5,250
0.003179650238473768,0.0,0.0,0.0,120
0.009538950715421305,0.0,0.0,0.5,119
0.001589825119236884,0.5,0.19452054794520549,0.5,150
0.007949125596184421,0.0,0.0,0.0,65
0.0,0.0,0.0,0.5,125
0.004769475357710652,0.0,0.23013698630136986,0.5,145
0.0397456279809221,0.0,0.0,0.5,120
0.046104928457869634,0.5,0.6164383561643836,0.5,70
0.006359300476947536,0.0,0.736986301369863,0.0,90
0.0,0.0,0.9643835616438357,0.0,100
0.001589825119236884,0.0,0.6,0.5,417
0.0,0.0,0.0,0.0,35
0.0,0.0,0.005479452054794521,0.0,55
0.06041335453100159,1.0,0.8273972602739726,0.5,450
0.007949125596184421,0.5,0.0,0.0,45
0.001589825119236884,0.0,0.09863013698630137,0.5,105
0.0699523052464229,0.0,0.23835616438356164,0.5,300
0.001589825119236884,0.0,0.526027397260274,0.0,44
0.007949125596184421,0.0,0.1780821917808219,0.5,395
0.001589825119236884,0.0,0.9780821917808219,0.0,110
0.001589825119236884,0.5,0.7205479452054795,0.0,100
0.0,0.0,0.0,0.5,200
0.003179650238473768,0.5,0.0,0.5,150
0.003179650238473768,0.0,0.0,0.0,59
0.0,0.0,0.0,0.5,350
0.07790143084260732,0.5,0.9205479452054794,0.0,65
0.0,0.5,0.0547945205479452,0.0,60
0.04769475357710652,0.5,0.9068493150684932,0.0,90
0.01907790143084261,0.0,0.4712328767123288,0.0,180
0.004769475357710652,0.0,0.0,0.5,185
0.001589825119236884,0.0,0.0,1.0,30
0.022257551669316377,0.5,0.9863013698630138,0.5,450
0.0,0.5,0.03287671232876713,0.0,120
0.0,0.0,0.0,0.0,33
0.055643879173290944,0.0,0.9232876712328767,0.0,120
0.033386327503974564,0.0,0.3178082191780822,0.5,139
0.012718600953895072,0.0,0.0,0.5,220
0.001589825119236884,0.0,0.0,0.0,100
0.022257551669316377,0.0,0.021917808219178082,0.0,55
0.17488076311605724,0.0,0.0,0.5,200
0.001589825119236884,0.0,0.0,0.0,200
0.011128775834658189,0.0,0.23013698630136986,0.5,120
0.006359300476947536,0.0,1.0,0.5,1500
0.006359300476947536,0.0,0.1780821917808219,0.5,389
0.020667726550079493,0.0,0.8356164383561644,0.5,91
0.003179650238473768,0.0,0.008219178082191782,0.5,80
0.033386327503974564,0.0,0.005479452054794521,0.5,150
0.022257551669316377,0.0,0.0,0.0,55
0.14467408585055644,1.0,0.673972602739726,0.5,61
0.11128775834658189,0.0,0.19452054794520549,0.5,325
0.009538950715421305,0.0,0.5232876712328767,0.5,275
0.03497615262321145,0.0,0.0,0.0,60
0.2098569157392687,0.0,0.7315068493150685,0.0,120
0.001589825119236884,0.5,0.0136986301369863,0.5,100
0.004769475357710652,0.0,0.0,0.5,289
0.057233704292527825,0.0,0.7890410958904109,0.0,85
0.006359300476947536,0.5,0.9205479452054794,0.0,62
0.006359300476947536,0.0,0.9178082191780822,0.0,99
0.003179650238473768,0.5,0.0,0.5,200
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,82
0.012718600953895072,0.0,0.9671232876712329,0.5,130
0.001589825119236884,0.0,0.0,0.5,110
0.014308426073131956,0.0,0.12054794520547946,0.5,120
0.09220985691573927,1.0,0.1643835616438356,0.0,70
0.2957074721780604,0.0,0.7424657534246576,0.0,125
0.0,0.0,1.0,0.5,450
0.0,0.0,0.0,0.5,400
0.02384737678855326,0.5,0.273972602739726,0.5,104
0.011128775834658189,0.0,0.4273972602739726,0.5,190
0.012718600953895072,0.0,0.0,0.0,54
0.0,0.5,0.4328767123287671,0.0,50
0.014308426073131956,0.0,0.0,0.5,50
0.044515103338632754,0.0,0.052054794520547946,0.5,85
0.003179650238473768,0.5,0.2821917808219178,0.0,59
0.001589825119236884,0.0,0.0,0.5,132
0.003179650238473768,0.0,0.043835616438356165,0.5,200
0.03815580286168522,0.0,0.0136986301369863,0.0,59
0.007949125596184421,0.0,0.0,0.0,55
0.11128775834658189,0.0,0.27123287671232876,0.5,125
0.009538950715421305,0.0,0.0,0.0,55
0.004769475357710652,0.0,0.0,0.0,85
0.017488076311605726,0.0,0.5178082191780822,0.0,125
0.055643879173290944,0.0,0.11232876712328767,0.5,130
0.001589825119236884,0.0,0.0,0.0,110
0.007949125596184421,0.0,0.0,0.0,75
0.004769475357710652,0.0,0.8684931506849315,0.5,150
0.007949125596184421,1.0,0.8931506849315068,0.5,78
0.028616852146263912,0.0,0.22465753424657534,0.5,350
0.0,0.0,0.0,0.0,60
0.12082670906200318,0.5,0.0,0.0,85
0.0,0.0,0.13424657534246576,0.0,75
0.14467408585055644,0.5,0.03287671232876713,0.0,101
0.009538950715421305,0.0,0.0,0.5,350
0.0,0.0,0.0,0.0,39
0.13672496025437203,0.0,0.15342465753424658,0.0,40
0.003179650238473768,0.0,0.0,0.5,150
0.017488076311605726,0.0,0.0,0.0,50
0.004769475357710652,1.0,0.0,0.0,65
0.0,0.0,0.03561643835616438,0.0,70
0.0,1.0,0.0,0.5,99
0.17011128775834658,0.5,0.6821917808219178,0.5,249
0.3195548489666137,0.5,0.2904109589041096,0.5,99
0.10174880763116058,0.5,0.5780821917808219,0.5,115
0.014308426073131956,0.0,0.9972602739726028,0.5,190
0.17806041335453102,0.0,0.34794520547945207,0.5,116
0.0,0.0,0.2876712328767123,0.0,78
0.001589825119236884,0.0,0.0,0.5,100
0.017488076311605726,0.0,0.3095890410958904,0.5,199
0.0,1.0,0.9589041095890412,0.5,300
0.02384737678855326,0.5,0.4328767123287671,0.5,165
0.17329093799682035,1.0,0.0,0.0,120
0.03815580286168522,0.0,0.12328767123287672,0.5,260
0.09697933227344993,0.5,0.33972602739726027,0.0,35
0.0,0.0,0.0,0.0,60
0.06836248012718601,0.0,0.16164383561643836,0.0,95
0.022257551669316377,0.0,0.9945205479452055,1.0,42
0.0,0.0,0.0,1.0,1000
0.022257551669316377,0.5,0.0,1.0,40
0.10015898251192369,0.5,0.8657534246575342,0.0,54
0.1192368839427663,1.0,0.6657534246575343,0.5,345
0.0,0.0,0.0,0.5,160
0.001589825119236884,0.0,0.0,0.0,65
0.0,0.5,0.2410958904109589,1.0,45
0.01907790143084261,0.0,0.18082191780821918,0.5,140
0.003179650238473768,0.5,0.44931506849315067,0.0,95
0.109697933227345,0.5,0.7068493150684931,0.5,190
0.03815580286168522,0.0,0.0,0.5,102
0.03497615262321145,0.0,0.1863013698630137,0.5,199
0.011128775834658189,0.0,0.2054794520547945,0.0,293
0.0,0.0,0.0,0.0,50
0.10810810810810811,0.0,0.5534246575342466,0.5,150
0.007949125596184421,0.0,0.6301369863013698,0.0,355
0.007949125596184421,0.0,0.03287671232876713,0.5,110
0.0794912559618442,0.0,0.1178082191780822,0.0,90
0.1987281399046105,0.5,0.9315068493150686,0.0,135
0.06041335453100159,0.0,0.14794520547945206,0.0,125
0.022257551669316377,0.0,0.07671232876712329,0.5,195
0.004769475357710652,0.0,0.0,0.5,137
0.015898251192368842,0.0,0.0,0.5,199
0.001589825119236884,0.0,0.0,0.5,140
0.004769475357710652,1.0,0.6027397260273972,0.5,370
0.017488076311605726,1.0,0.32054794520547947,0.0,90
0.017488076311605726,0.0,0.6904109589041096,0.5,379
0.18441971383147854,0.0,0.6191780821917808,0.5,95
0.0,0.0,0.0,0.0,95
0.011128775834658189,0.0,0.0,0.0,42
0.003179650238473768,0.5,0.0,0.5,480
0.0397456279809221,0.0,0.0,0.5,145
0.012718600953895072,0.0,0.0,0.5,110
0.01907790143084261,0.0,0.4465753424657534,0.5,120
0.003179650238473768,0.0,0.0,0.0,50
0.006359300476947536,0.5,0.3972602739726027,0.5,130
0.0,0.0,0.0,0.5,149
0.01907790143084261,0.0,0.0,0.5,450
0.001589825119236884,0.0,0.0,0.5,134
0.0,0.0,0.6767123287671233,0.5,125
0.006359300476947536,1.0,0.9972602739726028,0.0,81
0.012718600953895072,0.0,0.0,0.0,88
0.001589825119236884,0.0,0.4904109589041096,0.0,120
0.009538950715421305,0.0,0.0,0.5,150
0.05882352941176471,0.5,0.8328767123287671,0.0,120
0.009538950715421305,0.0,0.0,0.5,129
0.004769475357710652,0.0,0.0,0.0,60
0.041335453100158986,0.0,0.0,0.5,225
0.004769475357710652,0.0,0.0,0.5,200
0.017488076311605726,0.0,0.17534246575342466,0.5,600
0.01907790143084261,0.0,0.0,0.5,103
0.004769475357710652,0.0,0.8191780821917808,0.0,130
0.0,0.0,0.35342465753424657,0.0,50
0.11605723370429254,0.0,0.7780821917808219,0.5,250
0.08744038155802862,0.5,0.07397260273972603,0.0,45
0.0,0.0,0.0,0.0,129
0.21303656597774245,1.0,0.6712328767123288,0.0,68
0.10174880763116058,0.5,0.23835616438356164,0.0,60
0.012718600953895072,0.0,0.11232876712328767,0.5,195
0.011128775834658189,0.5,0.0,0.0,65
0.05087440381558029,0.0,0.043835616438356165,0.5,65
0.007949125596184421,0.5,0.0,0.0,150
0.001589825119236884,0.5,0.936986301369863,0.5,125
0.10174880763116058,0.0,0.1863013698630137,0.0,88
0.012718600953895072,0.0,0.5013698630136987,0.5,115
0.03815580286168522,0.0,0.0,0.0,105
0.3942766295707472,0.5,0.0027397260273972603,0.5,110
0.022257551669316377,1.0,0.0,0.0,75
0.0,0.0,0.0,0.5,125
0.001589825119236884,0.0,0.0,0.5,250
0.001589825119236884,0.0,0.0,0.0,50
0.1414944356120827,0.0,0.8876712328767123,0.0,175
0.004769475357710652,0.0,0.0,0.5,170
0.001589825119236884,0.0,0.9643835616438357,0.5,650
0.011128775834658189,0.5,0.0027397260273972603,0.5,110
0.003179650238473768,0.0,0.0,0.0,70
0.001589825119236884,0.0,0.0,0.0,85
0.004769475357710652,0.0,0.1178082191780822,0.5,160
0.0,0.0,0.0,0.0,40
0.006359300476947536,0.0,0.010958904109589041,0.5,180
0.009538950715421305,0.0,0.0,0.0,59
0.015898251192368842,0.0,0.17534246575342466,0.5,125
0.004769475357710652,0.0,0.0,0.0,36
0.0,0.0,0.4136986301369863,0.5,169
0.0,0.0,0.0,0.0,79
0.0,0.0,0.0,0.5,6500
0.001589825119236884,0.0,0.0,0.5,200
0.001589825119236884,0.0,0.0,0.0,105
0.2305246422893482,0.5,0.34794520547945207,0.5,175
0.009538950715421305,0.0,0.0547945205479452,0.0,65
0.0,0.0,0.4301369863013699,0.5,175
0.08744038155802862,0.0,0.1452054794520548,0.0,123
0.0,0.0,0.010958904109589041,0.5,150
0.004769475357710652,0.5,0.6054794520547945,0.5,279
0.02384737678855326,0.0,0.07945205479452055,0.0,98
0.025437201907790145,1.0,0.0,0.0,80
0.001589825119236884,0.0,0.0,0.5,139
0.0,0.0,0.6164383561643836,0.5,800
0.0,0.0,0.0,0.0,75
0.0,1.0,0.0,0.0,55
0.0,0.0,0.0,0.0,90
0.006359300476947536,0.0,0.15342465753424658,0.5,187
0.0,0.0,0.0,0.5,225
0.1971383147853736,0.0,0.1589041095890411,0.0,100
0.009538950715421305,0.0,0.8958904109589041,0.0,60
0.001589825119236884,0.0,0.0,0.5,120
0.001589825119236884,0.0,0.0,0.0,110
0.0,0.0,0.0,0.5,285
0.003179650238473768,0.0,0.0,0.0,95
0.13672496025437203,0.0,0.2356164383561644,0.0,95
0.001589825119236884,0.5,0.0,0.0,70
0.015898251192368842,0.0,0.4904109589041096,0.0,50
0.0699523052464229,0.0,0.673972602739726,0.0,142
0.004769475357710652,0.5,0.0,0.0,75
0.01907790143084261,0.0,0.33972602739726027,0.0,119
0.06677265500794913,0.0,0.24657534246575344,0.5,110
0.11128775834658189,0.0,0.9260273972602739,0.5,300
0.001589825119236884,0.0,0.0,0.0,85
0.001589825119236884,0.5,0.0,0.0,110
0.17329093799682035,0.0,0.3589041095890411,0.0,45
0.0397456279809221,0.0,0.0821917808219178,0.0,65
0.006359300476947536,0.5,0.24657534246575344,0.0,49
0.07631160572337044,0.0,0.1452054794520548,0.5,200
0.0,0.0,0.0,0.0,69
0.004769475357710652,0.0,0.0,0.5,250
0.009538950715421305,0.0,0.0,0.0,42
0.001589825119236884,0.0,0.0,0.5,399
0.003179650238473768,1.0,0.9808219178082191,0.0,70
0.030206677265500796,0.0,0.24383561643835616,0.0,76
0.0,0.0,0.0,0.5,215
0.0794912559618442,0.0,0.0,0.0,75
0.0,0.5,0.0,0.0,90
0.0,0.0,0.0,0.0,60
0.0,1.0,0.019178082191780823,0.0,98
0.030206677265500796,0.0,0.0,0.5,100
0.001589825119236884,0.0,0.2356164383561644,0.0,80
0.10651828298887123,0.5,0.19726027397260273,0.0,30
0.006359300476947536,0.0,0.0,0.0,60
0.001589825119236884,0.0,0.0,0.0,80
0.0,0.5,0.4904109589041096,0.0,300
0.0,0.0,1.0,0.5,416
0.2209856915739269,0.5,0.005479452054794521,0.0,29
0.007949125596184421,0.0,0.6054794520547945,0.5,335
0.009538950715421305,0.0,0.0,0.5,150
0.007949125596184421,0.0,0.0958904109589041,0.0,72
0.003179650238473768,0.0,0.0,0.5,85
0.06836248012718601,0.5,1.0,0.0,75
0.001589825119236884,0.0,0.0,0.5,230
0.02702702702702703,1.0,1.0,0.0,65
0.028616852146263912,0.0,0.07945205479452055,0.5,180
0.031796502384737683,1.0,0.9232876712328767,0.0,110
0.012718600953895072,0.0,0.9972602739726028,0.0,60
0.004769475357710652,0.0,0.2602739726027397,0.5,92
0.007949125596184421,0.0,0.0273972602739726,0.5,190
0.16216216216216217,0.0,0.821917808219178,0.5,120
0.006359300476947536,0.0,0.0,0.5,180
0.0,0.0,0.9945205479452055,0.0,55
0.001589825119236884,0.0,0.9671232876712329,1.0,20
0.007949125596184421,0.5,0.0,0.0,120
0.07313195548489666,0.0,0.9671232876712329,0.5,230
0.012718600953895072,0.5,0.0,0.0,50
0.0,0.5,0.0,0.0,190
0.006359300476947536,0.0,0.2054794520547945,0.5,166
0.0,0.0,0.0,0.5,55
0.001589825119236884,0.0,0.0,0.5,85
0.21144674085850557,0.5,0.18356164383561643,0.0,114
0.0,0.0,0.8712328767123287,0.5,250
0.006359300476947536,0.0,0.0,0.0,70
0.007949125596184421,0.0,0.0,0.5,175
0.009538950715421305,0.0,0.0,0.0,70
0.08744038155802862,0.0,0.0,0.0,48
0.12241653418124007,1.0,0.20273972602739726,0.5,80
0.015898251192368842,0.0,0.0,0.5,175
0.03815580286168522,0.0,0.2410958904109589,0.0,155
0.030206677265500796,0.5,0.4136986301369863,0.0,55
0.001589825119236884,0.0,0.0,0.5,189
0.015898251192368842,0.0,0.0,0.0,45
0.0,0.0,0.0,0.5,150
0.012718600953895072,0.5,0.010958904109589041,0.0,69
0.011128775834658189,0.0,0.0,0.5,115
0.0,0.5,0.038356164383561646,0.5,150
0.003179650238473768,0.0,0.2219178082191781,0.5,200
0.006359300476947536,0.5,0.0,0.0,158
0.20349761526232116,0.0,0.8054794520547945,0.0,130
0.001589825119236884,0.0,0.0,0.5,150
0.0,0.0,0.0,0.5,163
0.028616852146263912,0.0,0.0,0.0,46
0.13831478537360892,0.5,0.10684931506849316,0.0,150
0.009538950715421305,1.0,0.03287671232876713,0.0,75
0.0794912559618442,0.0,0.7342465753424657,0.5,200
0.031796502384737683,0.0,0.0,0.5,95
0.003179650238473768,0.0,0.0,0.5,137
0.0794912559618442,0.0,0.5150684931506849,0.5,125
0.0,0.0,0.0,0.5,120
0.06200317965023848,0.0,0.0,0.5,150
0.1494435612082671,0.0,0.4575342465753425,0.0,80
0.004769475357710652,0.0,0.0,0.5,650
0.0,0.0,0.0,0.5,149
0.0,0.5,0.0,0.0,100
0.003179650238473768,0.0,0.0,0.0,70
0.004769475357710652,0.0,0.10136986301369863,0.5,183
0.007949125596184421,1.0,0.36164383561643837,0.0,75
0.1875993640699523,0.0,0.038356164383561646,0.0,109
0.001589825119236884,0.0,0.12054794520547946,0.5,125
0.028616852146263912,0.5,0.5150684931506849,0.0,65
0.004769475357710652,0.0,0.24383561643835616,0.0,52
0.011128775834658189,0.0,0.016438356164383564,0.5,155
0.001589825119236884,0.0,0.7287671232876712,0.5,275
0.006359300476947536,0.0,0.0,0.5,150
0.001589825119236884,0.5,0.0,0.0,83
0.012718600953895072,0.0,0.4547945205479452,0.5,85
0.0,1.0,0.9917808219178083,0.0,600
0.21144674085850557,0.0,0.11232876712328767,0.0,90
0.001589825119236884,0.0,0.24383561643835616,0.5,385
0.014308426073131956,0.0,0.0,0.5,155
0.022257551669316377,0.0,0.0,0.0,230
0.004769475357710652,0.0,0.0,0.0,30
0.028616852146263912,0.0,0.1643835616438356,0.0,42
0.0,0.5,0.0,0.0,150
0.08108108108108109,0.0,0.8410958904109589,0.0,101
0.0,0.0,0.0,0.5,149
0.044515103338632754,0.5,0.9315068493150686,0.0,65
0.06836248012718601,0.0,0.0,0.5,200
0.028616852146263912,0.0,0.0,0.5,139
0.028616852146263912,0.0,0.13972602739726028,0.5,250
0.020667726550079493,0.0,0.0,0.5,147
0.004769475357710652,0.0,0.9424657534246575,0.0,60
0.011128775834658189,0.0,0.8712328767123287,0.0,40
0.001589825119236884,0.0,0.0,0.0,68
0.2702702702702703,1.0,0.23013698630136986,0.0,50
0.0794912559618442,0.0,0.7890410958904109,0.0,60
0.0,0.0,0.0,0.0,50
0.0,0.0,0.3315068493150685,0.0,46
0.001589825119236884,0.0,0.0,0.0,150
0.02702702702702703,0.0,0.9342465753424658,0.0,120
0.011128775834658189,0.0,1.0,0.0,55
0.0,0.0,0.4684931506849315,0.0,50
0.003179650238473768,0.0,0.11506849315068493,0.5,65
0.0,0.0,0.0,0.5,350
0.001589825119236884,1.0,1.0,0.5,335
0.001589825119236884,0.0,0.4849315068493151,1.0,50
0.001589825119236884,0.0,0.0,0.5,275
0.01907790143084261,0.0,0.0684931506849315,0.5,200
0.025437201907790145,1.0,0.0,0.0,55
0.009538950715421305,0.0,0.0,0.5,240
0.0,0.0,0.0,0.5,150
0.17170111287758347,1.0,0.8575342465753425,0.0,79
0.003179650238473768,0.0,0.0,0.0,67
0.0699523052464229,0.5,0.0,0.0,75
0.004769475357710652,0.5,0.0,0.0,70
0.028616852146263912,1.0,0.9753424657534246,0.0,62
0.10810810810810811,1.0,0.13424657534246576,0.0,47
0.007949125596184421,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,75
0.27662957074721783,0.0,0.29863013698630136,0.0,70
0.6899841017488076,0.0,0.27945205479452057,0.5,49
0.9443561208267092,1.0,0.9287671232876712,0.0,49
0.003179650238473768,0.0,0.5205479452054794,0.5,80
0.006359300476947536,0.0,0.0,0.5,120
0.0,0.0,0.0,0.0,60
0.05087440381558029,0.0,0.0,0.5,210
0.10015898251192369,0.0,0.03287671232876713,0.0,89
0.022257551669316377,0.5,0.0,0.0,85
0.02702702702702703,0.5,0.24657534246575344,0.0,135
0.03815580286168522,0.0,0.04657534246575343,0.5,249
0.012718600953895072,0.0,0.2191780821917808,0.0,60
0.0,0.5,0.0,0.5,130
0.012718600953895072,0.0,0.7643835616438356,0.5,299
0.0,0.0,0.0027397260273972603,0.0,99
0.022257551669316377,1.0,0.24383561643835616,0.0,75
0.0,0.0,0.0,0.5,126
0.05246422893481718,0.0,0.0,0.5,250
0.0,0.0,0.0,0.5,140
0.08585055643879173,0.0,0.0,0.5,100
0.06677265500794913,0.0,0.4465753424657534,0.0,70
0.0,0.5,0.0,0.5,150
